"StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","consent","attn_check_1_1","attn_check_1_2","attn_check_1_3","attn_check_2","WW_deteriorate_Q1_1","WW_deteriorate_Q2_1","comprehension_chk_Q1","comprehension_chk_Q2","WW_improve_Q1_1","WW_improve_Q2_1","comprehension_chk_Q1.1","comprehension_chk_Q2.1","BL_deteriorate_Q1_1","BL_deteriorate_Q2_1","comprehension_chk_Q1.2","comprehension_chk_Q2.2","BL_improve_Q1_1","BL_improve_Q2_1","comprehension_chk_Q1.3","comprehension_chk_Q2.3","WL_detiriorate_Q1_1","WL_detiriorate_Q2_1","comprehension_chk_Q1.4","comprehension_chk_Q2.4","WL_improve_Q1_1","WL_improve_Q2_1","comprehension_chk_Q1.5","comprehension_chk_Q2.5","AM_deteriorate_Q1_1","AM_deteriorate_Q2_1","comprehension_chk_Q1.6","comprehension_chk_Q2.6","AM_improve_Q1_1","AM_improve_Q2_1","comprehension_chk_Q1.7","comprehension_chk_Q2.7","TC_deteriorate_Q1_1","TC_deteriorate_Q2_1","comprehension_chk_Q1.8","comprehension_chk_Q2.8","TC_improve_Q1_1","TC_improve_Q2_1","comprehension_chk_Q1.9","comprehension_chk_Q2.9","RO_deteriorate_Q1_1","RO_deteriorate_Q2_1","comprehension_chk_Q1.10","comprehension_chk_Q2.10","RO_improve_Q1_1","RO_improve_Q2_1","comprehension_chk_Q1.11","comprehension_chk_Q2.11","BT_deteriorate_Q1_1","BT_deteriorate_Q2_1","comprehension_chk_Q1.12","comprehension_chk_Q2.12","BT_improve_Q1_1","BT_improve_Q2_1","comprehension_chk_Q1.13","comprehension_chk_Q2.13","DL_deteriorate_Q1_1","DL_deteriorate_Q2_1","comprehension_chk_Q1.14","comprehension_chk_Q2.14","DL_improve_Q1_1","DL_improve_Q2_1","comprehension_chk_Q1.15","comprehension_chk_Q2.15","politics_1","gender","gender_4_TEXT","ethnicity","ethnicity_5_TEXT","age","education","education_9_TEXT","comments","StudyID","FL_4_DO"
"5/7/20 8:55","5/7/20 8:58",0,155,100,168,1,"5/7/20 8:58","R_3sB3cuS9XMZ2TSd",NA,NA,NA,NA,155,155,"anonymous","EN",1,15,22,40,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,10,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,1,"",1,"",33,5,NA,"In this case, I would describe the oil company as using questionable practices to begin with, and resorting to more questionable practices upon learning that that they can get away with it. ","cmc_1a","RoyalOil,Deteriorate"
"5/7/20 8:54","5/7/20 8:58",0,156,100,240,1,"5/7/20 8:58","R_Rn4fl9kLzt01UoF",NA,NA,NA,NA,156,156,"anonymous","EN",1,15,40,61,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45,37,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97,2,"",1,"",36,3,NA,"2 Cor 5:17","cmc_1a","Tecigo,Deteriorate"
"5/7/20 8:56","5/7/20 8:58",0,157,100,162,1,"5/7/20 8:58","R_Oa14mPPng0aB8T7",NA,NA,NA,NA,157,157,"anonymous","EN",1,15,20,30,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,100,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"",1,"",35,2,NA,"","cmc_1a","AccessMine,Deteriorate"
"5/7/20 8:57","5/7/20 8:59",0,158,100,130,1,"5/7/20 8:59","R_2y3flUoQGMpqRnl",NA,NA,NA,NA,158,158,"anonymous","EN",1,15,30,37,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,35,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,2,"",1,"",37,5,NA,"","cmc_1a","RoyalOil,Deteriorate"
"5/7/20 8:53","5/7/20 8:59",0,159,100,376,1,"5/7/20 8:59","R_3qwdvpqbOdg9unK",NA,NA,NA,NA,159,159,"anonymous","EN",1,15,40,80,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,60,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,1,"",1,"",54,3,NA,"","cmc_1a","BluewaterTobacco,Deteriorate"
"5/7/20 8:56","5/7/20 8:59",0,160,100,180,1,"5/7/20 8:59","R_TuvOdDF818y1knT",NA,NA,NA,NA,160,160,"anonymous","EN",1,15,30,60,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,99,2,3,NA,NA,NA,NA,84,1,"",1,"",72,5,NA,"","cmc_1a","DocLips,Deteriorate"
"5/7/20 8:57","5/7/20 8:59",0,161,100,127,1,"5/7/20 8:59","R_3hDRiRHErXDmLvj",NA,NA,NA,NA,161,161,"anonymous","EN",1,15,40,77,1,NA,NA,NA,NA,NA,NA,NA,NA,94,90,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,2,"",5,"Latin",33,6,NA,"","cmc_1a","BrighterLab,Deteriorate"
"5/7/20 8:55","5/7/20 8:59",0,162,100,286,1,"5/7/20 8:59","R_2B4dSfNIT90N2ku",NA,NA,NA,NA,162,162,"anonymous","EN",1,15,30,60,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,91,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,2,"",1,"",55,2,NA,"I think a company is defined by its values and if those change they are not the same company.","cmc_1a","Tecigo,Deteriorate"
"5/7/20 8:58","5/7/20 9:00",0,163,100,100,1,"5/7/20 9:00","R_bIprwtRrRjgYjjb",NA,NA,NA,NA,163,163,"anonymous","EN",1,15,28,37,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66,67,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,2,"",1,"",47,5,NA,"","cmc_1a","BluewaterTobacco,Deteriorate"
"5/7/20 8:59","5/7/20 9:00",0,164,100,65,1,"5/7/20 9:00","R_ST7KWatZ9ao5t8R",NA,NA,NA,NA,164,164,"anonymous","EN",1,15,40,76,1,NA,NA,NA,NA,48,53,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,1,"",1,"",31,8,NA,"","cmc_1a","WestWinter,Improve"
"5/7/20 8:54","5/7/20 9:00",0,165,100,348,1,"5/7/20 9:00","R_3HNqNsTZB9Qfdw4",NA,NA,NA,NA,165,165,"anonymous","EN",1,15,30,54,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,65,4,2,15,2,"",1,"",53,5,NA,"","cmc_1a","DocLips,Improve"
"5/7/20 8:55","5/7/20 9:00",0,166,100,317,1,"5/7/20 9:00","R_ZkmwU4onqlY0N6p",NA,NA,NA,NA,166,166,"anonymous","EN",1,57,81,72,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,86,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,2,"",1,"",29,5,NA,"No comments.","cmc_1a","Tecigo,Improve"
"5/7/20 8:58","5/7/20 9:00",0,167,100,141,1,"5/7/20 9:00","R_8evBZMB52IctdVn",NA,NA,NA,NA,167,167,"anonymous","EN",1,15,50,70,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,40,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,"",1,"",40,5,NA,"Thanks and stay safe!","cmc_1a","BrighterLab,Improve"
"5/7/20 8:57","5/7/20 9:00",0,168,100,193,1,"5/7/20 9:00","R_2vcraMUA13dJn2U",NA,NA,NA,NA,168,168,"anonymous","EN",1,15,30,66,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,50,2,3,NA,NA,NA,NA,NA,NA,NA,NA,22,2,"",1,"",40,5,NA,"","cmc_1a","BluewaterTobacco,Improve"
"5/7/20 8:54","5/7/20 9:01",0,169,100,397,1,"5/7/20 9:01","R_RmAIwoE9FJzbME9",NA,NA,NA,NA,169,169,"anonymous","EN",1,15,50,100,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,72,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,2,"",1,"",53,2,NA,"","cmc_1a","WonderlandClothing,Improve"
"5/7/20 8:58","5/7/20 9:01",0,170,100,142,1,"5/7/20 9:01","R_337LbrpEeSajWaY",NA,NA,NA,NA,170,170,"anonymous","EN",1,15,20,30,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2,"",1,"",33,4,NA,"none","cmc_1a","WonderlandClothing,Improve"
"5/7/20 8:57","5/7/20 9:01",0,171,100,192,1,"5/7/20 9:01","R_vDmYk9YlhRQQkql",NA,NA,NA,NA,171,171,"anonymous","EN",1,15,40,60,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,85,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,1,"",1,"",38,5,NA,"","cmc_1a","AccessMine,Deteriorate"
"5/7/20 8:55","5/7/20 9:01",0,172,100,331,1,"5/7/20 9:01","R_qR6OHGIseI761hf",NA,NA,NA,NA,172,172,"anonymous","EN",1,15,50,100,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,57,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,"",3,"",27,5,NA,"","cmc_1a","BluewaterTobacco,Deteriorate"
"5/7/20 8:57","5/7/20 9:01",0,173,100,244,1,"5/7/20 9:01","R_3Eczl96DDGGbn6D",NA,NA,NA,NA,173,173,"anonymous","EN",1,15,40,50,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80,90,4,1,10,2,"",1,"",36,3,NA,"","cmc_1a","DocLips,Improve"
"5/7/20 8:59","5/7/20 9:01",0,174,100,120,1,"5/7/20 9:01","R_2wvoySS3fkSDbiG",NA,NA,NA,NA,174,174,"anonymous","EN",1,15,30,50,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,7,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,2,"",1,"",27,3,NA,"","cmc_1a","RoyalOil,Improve"
"5/7/20 8:58","5/7/20 9:01",0,175,100,200,1,"5/7/20 9:01","R_2c7qhVjltelK1T1",NA,NA,NA,NA,175,175,"anonymous","EN",1,15,19,28,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65,76,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,2,"",1,"",46,4,NA,"","cmc_1a","Tecigo,Improve"
"5/7/20 8:59","5/7/20 9:01",0,176,100,119,1,"5/7/20 9:01","R_3Ol758tceqBhxfO",NA,NA,NA,NA,176,176,"anonymous","EN",1,15,30,100,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,50,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,"",4,"",52,5,NA,"none","cmc_1a","AccessMine,Improve"
"5/7/20 8:59","5/7/20 9:02",0,177,100,151,1,"5/7/20 9:02","R_2sHnyL3nsUThkUF",NA,NA,NA,NA,177,177,"anonymous","EN",1,15,20,50,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81,75,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,2,"",1,"",65,5,NA,"","cmc_1a","RoyalOil,Improve"
"5/7/20 8:59","5/7/20 9:02",0,178,100,136,1,"5/7/20 9:02","R_331FJ8JGJtQHvCV",NA,NA,NA,NA,178,178,"anonymous","EN",1,15,30,40,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,85,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,2,"",3,"",39,5,NA,"","cmc_1a","RoyalOil,Deteriorate"
"5/7/20 9:01","5/7/20 9:02",0,179,100,50,1,"5/7/20 9:02","R_3n8JXhgXAZ5Vy3O",NA,NA,NA,NA,179,179,"anonymous","EN",1,15,49,82,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,65,2,3,34,2,"",1,"",43,4,NA,"","cmc_1a","DocLips,Improve"
"5/7/20 8:57","5/7/20 9:02",0,180,100,290,1,"5/7/20 9:02","R_33r5Xne9YaXvrk3",NA,NA,NA,NA,180,180,"anonymous","EN",1,15,30,50,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,90,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2,"",1,"",53,4,NA,"best of luck","cmc_1a","WonderlandClothing,Deteriorate"
"5/7/20 9:00","5/7/20 9:02",0,181,100,148,1,"5/7/20 9:02","R_1JRCJwIu9XJY5un",NA,NA,NA,NA,181,181,"anonymous","EN",1,15,30,59,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,2,"",3,"",44,5,NA,"","cmc_1a","BluewaterTobacco,Deteriorate"
"5/7/20 9:01","5/7/20 9:03",0,182,100,101,1,"5/7/20 9:03","R_2TmEs4EClRdGIEy",NA,NA,NA,NA,182,182,"anonymous","EN",1,15,30,66,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,0,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,1,"",1,"",31,6,NA,"Best of luck in your research!","cmc_1a","WonderlandClothing,Improve"
"5/7/20 8:59","5/7/20 9:03",0,183,100,205,1,"5/7/20 9:03","R_2tat0PGrMA5br19",NA,NA,NA,NA,183,183,"anonymous","EN",1,56,37,45,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,57,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,1,"",5,"native american",NA,6,NA,"n/a","cmc_1a","AccessMine,Deteriorate"
"5/7/20 8:59","5/7/20 9:03",0,184,100,241,1,"5/7/20 9:03","R_Do5ynxgzW5nDhHH",NA,NA,NA,NA,184,184,"anonymous","EN",1,15,40,60,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,2,"",1,"",37,2,NA,"","cmc_1a","AccessMine,Improve"
"5/7/20 9:01","5/7/20 9:03",0,185,100,103,1,"5/7/20 9:03","R_24efKVXx6ci3yh1",NA,NA,NA,NA,185,185,"anonymous","EN",1,15,30,54,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,65,2,3,NA,NA,NA,NA,25,2,"",1,"",36,5,NA,"none","cmc_1a","DocLips,Deteriorate"
"5/7/20 9:00","5/7/20 9:03",0,186,100,197,1,"5/7/20 9:03","R_3fPITxyks9SfMvs",NA,NA,NA,NA,186,186,"anonymous","EN",1,15,30,35,1,10,89,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,"",3,"",28,5,NA,"","cmc_1a","WestWinter,Deteriorate"
"5/7/20 8:57","5/7/20 9:03",0,187,100,399,1,"5/7/20 9:03","R_2c1KtkPTr8Etsna",NA,NA,NA,NA,187,187,"anonymous","EN",1,15,30,40,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,30,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,1,"",1,"",35,4,NA,"","cmc_1a","Tecigo,Deteriorate"
"5/7/20 9:01","5/7/20 9:03",0,188,100,118,1,"5/7/20 9:03","R_1C9O8fpagrXJMaH",NA,NA,NA,NA,188,188,"anonymous","EN",1,15,30,40,1,NA,NA,NA,NA,19,1,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,"",1,"",68,5,NA,"","cmc_1a","WestWinter,Improve"
"5/7/20 9:01","5/7/20 9:03",0,189,100,148,1,"5/7/20 9:03","R_1BVPzCXr0c2r5o3",NA,NA,NA,NA,189,189,"anonymous","EN",1,15,30,50,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,91,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,2,"",1,"",49,6,NA,"n/a","cmc_1a","Tecigo,Improve"
"5/7/20 9:01","5/7/20 9:03",0,190,100,137,1,"5/7/20 9:03","R_1HkNhq5uyxGI4Lc",NA,NA,NA,NA,190,190,"anonymous","EN",1,15,40,60,1,32,77,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,2,"",2,"",34,4,NA,"no comments","cmc_1a","WestWinter,Deteriorate"
"5/7/20 9:02","5/7/20 9:03",0,191,100,72,1,"5/7/20 9:03","R_2PbzBWg5tt0toqO",NA,NA,NA,NA,191,191,"anonymous","EN",1,15,40,72,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,28,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,"",1,"",23,5,NA,"","cmc_1a","WonderlandClothing,Improve"
"5/7/20 9:02","5/7/20 9:04",0,192,100,80,1,"5/7/20 9:04","R_2arbFUIcGTwybDh",NA,NA,NA,NA,192,192,"anonymous","EN",1,15,24,42,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,36,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,1,"",1,"",43,6,NA,"","cmc_1a","RoyalOil,Deteriorate"
"5/7/20 9:01","5/7/20 9:04",0,193,100,134,1,"5/7/20 9:04","R_3JaQdyOOerTUts2",NA,NA,NA,NA,193,193,"anonymous","EN",1,15,20,46,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,40,4,1,NA,NA,NA,NA,NA,NA,NA,NA,55,1,"",1,"",37,8,NA,"","cmc_1a","BluewaterTobacco,Improve"
