Finished,ResponseId,consent,attn_check_1,attn_check_2,attn_check_3_1,attn_check_3_2,attn_check_3_3,attn_check_4,WW_det_identity_1_1,WW_det_identity_2_1,WW_det_identity_3_1,WW_det_identity_telo_1,WW_det_prediction_1,WW_det_prediction_es_1,WW_det_prediction_te_1,WW_det_prediction_ca_1,WW_det_comp_prev,WW_det_comp_1,WW_det_comp_2,WW_imp_identity_1_1,WW_imp_identity_2_1,WW_imp_identity_3_1,WW_imp_identity_telo_1,WW_imp_prediction_1,WW_imp_prediction_es_1,WW_imp_prediction_te_1,WW_imp_prediction_ca_1,WW_imp_comp_prev,WW_imp_comp_1,WW_imp_comp_2,BL_det_identity_1_1,BL_det_identity_2_1,BL_det_identity_3_1,BL_det_identity_telo_1,BL_det_prediction_1,BL_det_prediction_es_1,BL_det_prediction_te_1,BL_det_prediction_ca_1,BL_det_comp_prev,BL_det_comp_1,BL_det_comp_2,BL_imp_identity_1_1,BL_imp_identity_2_1,BL_imp_identity_3_1,BL_imp_identity_telo_1,BL_imp_prediction_1,BL_imp_prediction_es_1,BL_imp_prediction_te_1,BL_imp_prediction_ca_1,BL_imp_comp_prev,BL_imp_comp_1,BL_imp_comp_2,WC_det_identity_1_1,WC_det_identity_2_1,WC_det_identity_3_1,WC_det_identity_telo_1,WC_det_prediction_1,WC_det_prediction_es_1,WC_det_prediction_te_1,WC_det_prediction_ca_1,WC_det_comp_prev,WC_det_comp_1,WC_det_comp_2,WC_imp_identity_1_1,WC_imp_identity_2_1,WC_imp_identity_3_1,WC_imp_identity_telo_1,WC_imp_prediction_1,WC_imp_prediction_es_1,WC_imp_prediction_te_1,WC_imp_prediction_ca_1,WC_imp_comp_prev,WC_imp_comp_1,WC_imp_comp_2,AM_det_identity_1_1,AM_det_identity_2_1,AM_det_identity_3_1,AM_det_identity_telo_1,AM_det_prediction_1,AM_det_prediction_es_1,AM_det_prediction_te_1,AM_det_prediction_ca_1,AM_det_comp_prev,AM_det_comp_1,AM_det_comp_2,AM_imp_identity_1_1,AM_imp_identity_2_1,AM_imp_identity_3_1,AM_imp_identity_telo_1,AM_imp_prediction_1,AM_imp_prediction_es_1,AM_imp_prediction_te_1,AM_imp_prediction_ca_1,AM_imp_comp_prev,AM_imp_comp_1,AM_imp_comp_2,TC_det_identity_1_1,TC_det_identity_2_1,TC_det_identity_3_1,TC_det_identity_telo_1,TC_det_prediction_1,TC_det_prediction_es_1,TC_det_prediction_te_1,TC_det_prediction_ca_1,TC_det_comp_prev,TC_det_comp_1,TC_det_comp_2,TC_imp_identity_1_1,TC_imp_identity_2_1,TC_imp_identity_3_1,TC_imp_identity_telo_1,TC_imp_prediction_1,TC_imp_prediction_es_1,TC_imp_prediction_te_1,TC_imp_prediction_ca_1,TC_imp_comp_prev,TC_imp_comp_1,TC_imp_comp_2,RO_det_identity_1_1,RO_det_identity_2_1,RO_det_identity_3_1,RO_det_identity_telo_1,RO_det_prediction_1,RO_det_prediction_es_1,RO_det_prediction_te_1,RO_det_prediction_ca_1,RO_det_comp_prev,RO_det_comp_1,RO_det_comp_2,RO_imp_identity_1_1,RO_imp_identity_2_1,RO_imp_identity_3_1,RO_det_identity_telo_1,RO_imp_prediction_1,RO_imp_prediction_es_1,RO_imp_prediction_te_1,RO_imp_prediction_ca_1,RO_imp_comp_prev,RO_imp_comp_1,RO_imp_comp_2,BT_det_identity_1_1,BT_det_identity_2_1,BT_det_identity_3_1,BT_det_identity_telo_1,BT_det_prediction_1,BT_det_prediction_es_1,BT_det_prediction_te_1,BT_det_prediction_ca_1,BT_det_comp_prev,BT_det_comp_1,BT_det_comp_2,BT_imp_identity_1_1,BT_imp_identity_2_1,BT_imp_identity_3_1,BT_imp_identity_telo_1,BT_imp_prediction_1,BT_imp_prediction_es_1,BT_imp_prediction_te_1,BT_imp_prediction_ca_1,BT_imp_comp_prev,BT_imp_comp_1,BT_imp_comp_2,DL_det_identity_1_1,DL_det_identity_2_1,DL_det_identity_3_1,DL_det_identity_telo_1,DL_det_prediction_1,DL_det_prediction_es_1,DL_det_prediction_te_1,DL_det_prediction_ca_1,DL_det_comp_prev,DL_det_comp_1,DL_det_comp_2,DL_imp_identity_1_1,DL_imp_identity_2_1,DL_imp_identity_3_1,DL_imp_identity_telo_1,DL_imp_prediction_1,DL_imp_prediction_es_1,DL_imp_prediction_te_1,DL_imp_prediction_ca_1,DL_imp_comp_prev,DL_imp_comp_1,DL_imp_comp_2,psych_glibness_1,psych_grandiose_1,psych_path_liar_1,psych_con_manip_1,psych_remorse_1,psych_shallow_affect_1,psych_callous_1,psych_parasitism_1,psych_control_behav_1,psych_goals_1,psych_impulse_1,psych_irresponsible_1,psych_responsible_1,psych_same_offense_1,psych_criminal_1,politics_1,gender,gender_4_TEXT,ethnicity,ethnicity_5_TEXT,age,education,education_9_TEXT,comments,StudyID
1,R_1fm8snIeKoQ02BP,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,7,95,100,1,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,92,52,71,93,53,82,86,70,40,50,67,72,81,77,50,2,,1,,40,4,,,cmc_e3
1,R_2s4KYjbKs1yYBDd,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,100,100,100,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,98,98,99,99,98,98,99,98,50,50,98,99,99,98,50,1,,1,,36,2,,,cmc_e3
1,R_1rpRDxnIjT0AAgR,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,91,89,100,100,,,,,1,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,100,97,93,100,100,100,100,3,49,21,50,82,70,73,0,2,,1,,38,3,,,cmc_e3
1,R_3F39WqpVpECqMmW,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,92,100,100,1,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,72,49,63,50,49,70,92,49,19,29,38,51,61,68,8,2,,1,,37,5,,,cmc_e3
1,R_6xnZwYd8Hcw7Wzn,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,69,52,58,3,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,81,75,81,81,80,77,80,81,6,12,60,77,82,82,52,2,,1,,41,5,,,cmc_e3
1,R_33jpoYkgSkCypAG,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,100,100,100,,,,,1,5,2,56,91,78,87,94,97,50,95,41,13,14,79,95,78,81,61,1,,1,,55,2,,,cmc_e3
1,R_27O81YOOemqpYRv,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,70,100,100,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,90,60,90,60,75,85,50,85,30,60,60,85,50,60,50,1,,3,,30,4,,,cmc_e3
1,R_D66o1pQ3JwfrL7X,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,92,100,100,,,,,1,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,91,50,51,61,46,44,71,23,10,14,35,51,51,71,87,2,,1,,30,4,,,cmc_e3
1,R_1pRLUCH3YJBaKEk,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,76,100,97,,,,,1,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,95,98,95,80,84,50,52,68,45,49,65,48,51,49,89,2,,1,,43,5,,,cmc_e3
1,R_3PiznOlOD67YuiO,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,77,65,98,2,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,85,95,85,82,88,87,95,95,93,49,43,88,93,88,65,1,,1,,51,2,,,cmc_e3
1,R_tDqxnYXtP2nTA9b,1,2,1,15,20,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,100,100,,,,,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,90,70,75,80,75,70,90,80,40,25,75,75,70,85,85,2,,4,,45,4,,,cmc_e3
1,R_a47iQLIXUnts9QR,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,94,95,100,1,2,5,,,,,,,,,,,,70,65,55,55,70,51,60,50,40,5,5,20,40,40,20,48,2,,1,,28,5,,,cmc_e3
1,R_279JGH2g2CgBzTV,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,95,90,95,,,,,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,70,10,10,16,10,15,40,30,11,10,30,20,10,5,50,2,,2,,68,4,,,cmc_e3
1,R_Y69SpPDxIpirY7T,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,9,100,96,1,5,2,,,,,,,,,,,,,,,,,,,,,,,55,53,51,53,44,21,95,82,48,42,44,64,51,54,51,51,1,,2,,36,2,,None ,cmc_e3
1,R_ZxD3FP4eIrCHrH3,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,70,100,100,,,,,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,90,60,65,70,70,70,70,30,10,50,50,40,50,50,53,2,,1,,23,5,,,cmc_e3
1,R_vSop5YJLm39vBUB,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,73,100,100,,,,,1,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,100,71,91,100,99,100,100,100,82,63,100,100,100,65,0,2,,1,,28,8,,,cmc_e3
1,R_W9Dewt8bTHVz809,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,50,87,99,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,59,48,74,37,64,76,63,81,39,58,50,67,69,61,49,1,,1,,33,3,,,cmc_e3
1,R_sRooTR4VtZAhZbb,1,2,2,,,,,,,,,,,,,,,,,,,,43,10,98,97,1,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,84,54,84,85,85,82,83,64,24,22,76,82,63,59,52,2,,1,,57,5,,,cmc_e3
1,R_xy27hyvn0jdbjQ5,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,10,90,100,,,,,1,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,83,90,85,84,82,83,89,82,78,68,89,73,87,86,50,1,,1,,33,2,,,cmc_e3
1,R_2BaLvFhXXFY969Q,1,2,2,,,,,17,10,18,93,,,,,1,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,86,57,54,51,51,54,79,50,54,50,48,50,50,70,50,2,,1,,18,2,,,cmc_e3
1,R_3oXTAasSw50c9UR,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,3,56,100,,,,,1,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,52,100,100,4,100,100,100,100,100,100,100,100,100,100,92,1,,1,,36,4,,,cmc_e3
1,R_1rIlnSt1pvYL0lu,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,70,100,100,1,2,2,100,100,90,100,100,100,100,100,90,80,90,100,95,95,100,30,4,Nonbinary,1,,29,4,,,cmc_e3
1,R_3lFUGUhyfPeROqs,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,19,100,100,,,,,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,80,3,50,100,100,82,87,0,2,,1,,30,5,,,cmc_e3
1,R_2YWhn0mQ5khJYr7,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,100,100,,,,,1,5,1,,,,,,,,,,,,,,,,,,,,,,,87,54,81,100,100,95,93,93,27,1,1,86,99,97,100,50,1,,1,,32,5,,,cmc_e3
1,R_1PRVmdGC1U5O0op,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,39,81,100,,,,,1,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,76,46,37,69,66,83,74,26,6,6,19,33,3,32,25,1,,1,,38,5,,,cmc_e3
1,R_2TsIwkvkK2v3Twk,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,,,,,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,100,81,30,72,88,100,100,22,2,,1,,26,4,,"none, thank you",cmc_e3
1,R_Uokmgs8j8QgOpDX,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,20,100,100,1,5,2,,,,,,,,,,,,,,,,,,,,,,,50,100,100,100,100,50,90,100,100,80,75,81,81,71,92,60,2,,2,,36,4,,,cmc_e3
1,R_3PLxg2IFFdBtpsA,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,89,70,93,,,,,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,99,100,96,100,100,95,100,90,99,100,92,96,94,91,0,1,,1,,29,5,,,cmc_e3
1,R_234fyThcyU48q2G,1,2,2,,,,,69,69,100,100,,,,,1,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,86,100,91,91,91,100,29,50,19,85,91,91,91,25,2,,3,,41,5,,,cmc_e3
1,R_1ltp8aCG2TlNx1y,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,1,100,100,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,100,50,51,50,50,50,50,51,1,1,49,50,50,50,50,2,,1,,50,6,,,cmc_e3
1,R_2s1DtOqi7OQaRqe,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,9,100,100,1,5,2,9,50,10,50,19,19,19,51,10,4,6,29,19,16,9,15,2,,1,,53,5,,,cmc_e3
1,R_3gXhVrTy9i5J4VY,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,40,100,100,1,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,70,90,100,10,80,80,100,30,10,30,79,30,80,81,29,1,,1,,33,5,,,cmc_e3
1,R_3rNWoa0oPvAKGpw,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,10,100,46,1,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,51,75,76,92,83,85,86,86,27,18,40,65,65,66,88,1,,1,,36,4,,,cmc_e3
1,R_1OH6gIsKia50pvE,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,49,100,100,,,,,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,81,30,50,59,59,60,71,50,50,19,29,29,29,30,59,2,,1,,42,5,,,cmc_e3
1,R_xEGnFWvO6Wfb22B,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,50,100,100,,,,,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,3,2,2,2,2,0,0,0,0,0,0,2,0,79,2,,1,,54,6,,NA,cmc_e3
1,R_2asoq6JUniGVS63,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,55,9,97,96,,,,,1,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,42,36,22,31,27,26,21,17,16,13,7,14,17,23,65,1,,5,White African,37,5,,,cmc_e3
1,R_2q43jNXJ4LYshvT,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,,,,,1,2,5,,,,,,,,,,,,50,75,0,25,50,75,65,85,25,1,25,10,10,10,10,55,1,,1,,41,5,,,cmc_e3
1,R_3rSpLQ0Vkk67siL,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,100,100,100,,,,,1,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,100,0,1,61,100,81,0,87,39,1,,1,,49,4,,,cmc_e3
1,R_2EaDsic7AqpOnwh,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,42,79,68,1,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,67,34,39,45,36,41,60,45,31,38,36,49,38,34,51,2,,4,,47,8,,,cmc_e3
1,R_3oT2pQWtdzYMPYT,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,75,50,65,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,50,71,79,57,79,72,51,77,32,21,19,20,14,33,83,2,,2,,46,5,,,cmc_e3
1,R_27xPDRMlozBujBm,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,100,100,100,,,,,1,1,5,,,,,,,,,,,,71,93,95,95,97,96,99,92,90,70,38,6,100,100,88,2,1,,1,,66,5,,,cmc_e3
1,R_1d5g2no4mmtbmRw,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,47,50,53,,,,,3,1,2,54,54,77,75,23,52,82,83,86,33,74,81,45,52,48,50,1,,1,,48,5,,,cmc_e3
1,R_UXR9V0vTisOzR4J,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,49,32,69,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,33,81,40,23,49,83,41,28,71,53,28,74,52,39,29,1,,1,,35,4,,,cmc_e3
